VTuber ID,Video Type,Title,Publish Time,URL,Thumbnail URL
26b00f5ff5bf4b5a8dcb6c5c34e1b4f6,live,【伊德海拉 Yidhra】01/06 欸配觀眾場！玩嗎！｜歡迎掛忠誠點數💜｜ @yidhra0727 ｜💖 @mutuer @eloy_moon @daidai1208,2025-01-05T11:13:38Z,https://www.twitch.tv/yidhra0727,https://static-cdn.jtvnw.net/previews-ttv/live_user_yidhra0727-{width}x{height}.jpg
bf03fd8b5b55481590ea63338c5cdd20,live,1/7 加班Day53 !加班 !週邊 / 揪團每10人+2分鐘 / !DC / @komorikuma_vtuber,2025-01-05T12:09:10Z,https://www.twitch.tv/komorikuma_vtuber,https://static-cdn.jtvnw.net/previews-ttv/live_user_komorikuma_vtuber-{width}x{height}.jpg
a2b11fd42f704616bf87b12a0d9bac9a,live,VOD|歡迎挂台|!拍立得,2025-01-06T02:50:23Z,https://www.twitch.tv/ansei_v,https://static-cdn.jtvnw.net/previews-ttv/live_user_ansei_v-{width}x{height}.jpg
13a4e83f2bbc4d18bb27520a4dceef72,live,【加班台DAY11】早午餐Time ! 等等想想要做什麼  ʕ •̀ᴥ•́ ʔ✧ | 300加強版積分活動進行中 36 / 300 | !加班  !斗內影片  @samoago,2025-01-06T02:56:37Z,https://www.twitch.tv/samoago,https://static-cdn.jtvnw.net/previews-ttv/live_user_samoago-{width}x{height}.jpg
a34564e3f6574070b6e8e82f7bbfb2fa,live,芝麻ゴマ♡ 1/6 曼威已死。繼續三角褲 ฅ^◕ﻌ◕^ฅ | !貓餅簽到 | ☑️紫勾勾努力中☑️ | 加班台DAY6 | @gomadesu_,2025-01-06T08:59:01Z,https://www.twitch.tv/gomadesu_,https://static-cdn.jtvnw.net/previews-ttv/live_user_gomadesu_-{width}x{height}.jpg
619f48c4546c481bbc52aadc12c3e48f,live,✦睡睡✦ 1.06｜剛睡醒 確診累累病OHO｜!指令 !賭松果｜ @ritta_tta @xiaomao_0317,2025-01-06T13:44:06Z,https://www.twitch.tv/ritta_tta,https://static-cdn.jtvnw.net/previews-ttv/live_user_ritta_tta-{width}x{height}.jpg
711514ca9ac74041a4461b2259622a68,live,輕鬆音樂,2025-01-06T15:23:04Z,https://www.twitch.tv/capybara131452,https://static-cdn.jtvnw.net/previews-ttv/live_user_capybara131452-{width}x{height}.jpg
15ec206bfc374aaaa594bc12e9887a69,live,1/7 加班台啟動day21/減班台開啟/睡醒歌回，睡覺積功德/2.0募資進行中!斗內有回饋!自主訂閱努力中!,2025-01-06T17:11:00Z,https://www.twitch.tv/kurageelina,https://static-cdn.jtvnw.net/previews-ttv/live_user_kurageelina-{width}x{height}.jpg
76165d25983b463eaa1da66c86a32b7c,live,【日常】咿呀哈 (゜∀゜)   @yorurovtuber 【靛之森Ainomori】|【夜彩Yoruro】感謝揪團: @melloyu125 @a59912092 @napjojo,2025-01-06T17:26:15Z,https://www.twitch.tv/yorurovtuber,https://static-cdn.jtvnw.net/previews-ttv/live_user_yorurovtuber-{width}x{height}.jpg
480aca28939a4eb5bf558a710e21709c,live,休息啦 明天又可以抽獎了耶 /揪團加班轉盤 !加班 !抽獎,2025-01-06T19:08:39Z,https://www.twitch.tv/siyuandao,https://static-cdn.jtvnw.net/previews-ttv/live_user_siyuandao-{width}x{height}.jpg
